loop_id,status,preserved,candidate_commit,parent_commit,baseline_commit,artifact,correctness_recorded,level1_decision,level1_forward_backward_improvement_pct,level2_baseline_median_tps,level2_candidate_median_tps,level2_improvement_pct,trainer_evaluated,quality_evaluated,statistically_confirmed,next
attempt-00210-gb10-split-forward-output,correct_deterministic_level1_rejected,true,a3723a38c84601fc38650fc7e3d44fa9990f2945,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00210-gb10-split-forward-output-level1,true,do_not_advance,,,,,,false,false,Reject the split-output boundary: removing output work from the 24-CTA recurrence improves mechanistic kernel sum/span but globally publishing and rereading H/Z regresses matched T4096 forward by 1.61% and forward+backward by 0.674%. Retain attempt204. Target the recurrence itself with a GB10-supported block64/BV32 register-held state translation using warp mma.sync; do not repeat a history-only output split.
attempt-00211-gb10-register-forward-state,correct_deterministic_level2_rejected_below_gate,true,20b6332f1d930e4f1ce5de922a389cfb642e8d78,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00211-gb10-register-forward-state-level2,true,advance,,,,1.096317,,false,false,"Preserve attempt211 as the exact GB10 register-state/PTX scaffold and highest raw project observation, but do not accept it: matched Level 2 improved only 1.096%, below the declared 2% gate, and 39,560 tok/s remains 4,120 below FLA. Retain attempt204 as accepted baseline. Continue from attempt211 only with an additional independent operator-scale reduction, focusing on the backward tail rather than further forward state microvariants."
attempt-00212-gb10-fullseq-reverse-state,correct_level1_rejected,true,94686e79bd9430cc53e17724d2d9e793c362bc08,20b6332f1d930e4f1ce5de922a389cfb642e8d78,,,true,,,,,,,false,false,Close scan-only full-sequence reverse family; do not advance.
attempt-00213-retain-forward-wy-factors,correct_deterministic_level2_accepted_below_fla_goal,true,6bb5c3cc2e42d58f2d8da500ab2bb1f24db6b345,20b6332f1d930e4f1ce5de922a389cfb642e8d78,,,true,,,,,2.743168,,false,false,"Attempt213 is accepted at 40,076 tok/s but remains 3,604 below FLA. Continue from attempt213 with another broad backward reduction."
attempt-00213-retain-forward-wy-factors-invalidation,invalidated,,,,,,false,,,,,,,,,
attempt-00214-split-local-inverse,exact_profile_rejected_inherits_invalid_factor_layout,true,7b46353feb8e7589f4ab9e020ced2545db661dd8,6bb5c3cc2e42d58f2d8da500ab2bb1f24db6b345,,,false,,,,,,,false,,
attempt-00215-register-colored-vjp,exact_profile_rejected_inherits_invalid_factor_layout,true,05ca499d047cc80e892a6ffc4f3c6cd1e052ae5b,6bb5c3cc2e42d58f2d8da500ab2bb1f24db6b345,,,false,,,,,,,false,,
attempt-00216-gb10-register-boundary,invalid_inherited_retained_factor_layout_level2_rejected,true,b5000e2ee8762c25697f56401cb29b0a5caa048a,6bb5c3cc2e42d58f2d8da500ab2bb1f24db6b345,,,false,,,,,0.588499,,false,,
attempt-00218-zero-backward-upper-a-reference,correct_diagnostic_reference,true,11e6d7311d6a057856a8191d0d51753b705a8ab9,20b6332f1d930e4f1ce5de922a389cfb642e8d78,,,true,,,,,,,false,,
attempt-00217-correct-retained-wy-layout,correct_deterministic_level2_accepted_below_fla_goal,true,c619407c18c3170487fdcf03df350549d23ab958,b5000e2ee8762c25697f56401cb29b0a5caa048a,,,true,,,,,2.100362,,false,false,"Accepted correct baseline at 40,347 tok/s; continue grouped factor retention/other broad reductions toward 43,680."
attempt-00219-retain-grouped-forward-uwpq,correct_checker_level1_rejected,true,4869848afc91cc373a8798d328127936504797a2,c619407c18c3170487fdcf03df350549d23ab958,,,false,,,,,,,false,false,Keep attempt217; close full saved U/W/P/Q and preprocessing sidecars.
attempt-00220-parallel-dp-helper-warps,correct_level1_rejected,true,ff39227da8018ea88f8503b232462ba334f29cb5,c619407c18c3170487fdcf03df350549d23ab958,,,false,,,,,,,false,false,Keep attempt217; attempt220 is an exact subthreshold building block only.
attempt-00221-persistent-build-solve,correct_level2_rejected,true,50693b8da9fbe4582b7d1e1e725b7c8ef040994d,ff39227da8018ea88f8503b232462ba334f29cb5,,,false,,,,,,,false,false,Keep attempt217; need broader backward reduction.
attempt-00222-pipelined-complete-key-products,correct_level2_rejected,true,353d3cd9fe2f1bf1b9325651d644f6e0a8c3b480,50693b8da9fbe4582b7d1e1e725b7c8ef040994d,,,false,,,,,,,false,false,Keep attempt217; attempt222 exact scaffold only.
attempt-00223-group-local-prepack,correct_profile_rejected,true,56349d4b0df652547d12773c8e3ec9bf9883c529,50693b8da9fbe4582b7d1e1e725b7c8ef040994d,,,false,,,,,,,false,false,Keep attempt217; close group-local serialized kg schedule.
attempt-00224-save-preprocess-scalars,correct_profile_rejected,true,814c627c8614ba6e95cd813cc11daa9a111c913d,353d3cd9fe2f1bf1b9325651d644f6e0a8c3b480,,,false,,,,,,,false,false,Keep attempt217; close saved scalar preprocessing.
attempt-00225-fused-complete-colored,correct_profile_rejected,true,6ecffd561ae73f8e43339c19c9c18f9aca24ab59,353d3cd9fe2f1bf1b9325651d644f6e0a8c3b480,,,false,,,,,,,false,false,Keep attempt217; close complete-colored serialization.
attempt-00226-fused-boundary-registerdh,correct_profile_rejected,true,9dfe39d40d2681c9363bc6cc8854d1147be7b80c,353d3cd9fe2f1bf1b9325651d644f6e0a8c3b480,,,false,,,,,,,false,false,Attempt227 split value strip.
attempt-00227-split-fused-boundary-dh,level2_rejected,true,1ef988edb63d4b0ea41d9c83b943931031d36d1c,9dfe39d40d2681c9363bc6cc8854d1147be7b80c,,,false,,,39984,40707,,,false,false,Use as exact scaffold; need >=2% matched gain.
attempt-00228-sequential-split-boundary-dh,correct_profile_rejected,true,12677ed96e4c095375fdf93dc80755c6e3515d61,1ef988edb63d4b0ea41d9c83b943931031d36d1c,,,false,,,,,,,false,false,Keep attempt227 concurrency.
attempt-00229-fuse-prefix-finalize,correct_profile_rejected,true,ad85be7d9b98ea86df6e020331843b5961681c75,1ef988edb63d4b0ea41d9c83b943931031d36d1c,,,false,,,,,,,false,false,
attempt-00230-fuse-prefix-parameter,correct_profile_rejected,true,0ba657aa449385fc928e9f1dfc2077b65f1b9f9e,1ef988edb63d4b0ea41d9c83b943931031d36d1c,,,false,,,,,,,false,false,
attempt-00231-hide-da-complete-tail,accepted,true,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,1ef988edb63d4b0ea41d9c83b943931031d36d1c,,,false,,,39709,40834,,,false,false,Continue from attempt231 toward 43680.
attempt-00232-hide-dd-complete,correct_profile_rejected,true,7cc8156c7b7543c6d7466a95673d9ce5d458bd28,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00233-low-shared-colored,correct_profile_rejected,true,d1c1f0dd5c89156a15f3c79f95d0cf8db3ce4714,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00234-force-four-cta-colored,resource_rejected,true,1b80a584a8492c20304cc978512f116852c15ce6,d1c1f0dd5c89156a15f3c79f95d0cf8db3ce4714,,,false,,,,,,,false,false,
attempt-00235-pipeline-preprocess,correct_profile_rejected,true,058e11944a01134edc18bac59f815f962240ea32,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00236-fuse-groupuw-pack,correct_profile_rejected,true,b7ef018600bd331cf5e579eb3e55e7ba399d12a6,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00237-reducer-warp-preprocess,correct_profile_rejected,true,feefac79fa1aac37d81a9132618042c29bc70603,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00238-split-forward-state,correct_profile_rejected,true,9eb28e62f862ac511d727c661a3f4bc5f604e24f,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00239-token-parallel-norm,correct_profile_rejected,true,b991631471d401a0e444943fcba57dd7cfa66a28,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00240-persistent-rowtile-colored,correct_profile_rejected,true,a9d95b73bfbee23d0030135d7aed852b733a58ba,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00241-warp-reduce-preprocess-norms,correct_profile_rejected,true,6fe8e55a9a5ed903d99119e9429c7836b79846ad,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00242-retain-wpq-uonly,correct_level1_rejected,true,36bd5c7c922ab05214a00c0731a356157914c0d0,29ae24c0da47b84a1a6116cb1b11c84a474ae0af,,,false,,,,,,,false,false,
attempt-00243-fuse-retention-scan-pack,correct_level2_rejected,true,5fc5d411f8664816386ea003e387f188d46ee463,36bd5c7c922ab05214a00c0731a356157914c0d0,,,false,,,,,1.136000,,false,false,
attempt-00244-fuse-dzbase-reverse,correct_level2_rejected,true,a9de266ab1da8a78bc0de0ddce37361e6a2ba75a,5fc5d411f8664816386ea003e387f188d46ee463,,,false,,,,,1.867000,,false,false,
attempt-00245-warp-norm-retained,accepted,true,b1796308c9984124672025a2a70ec9d3e466070a,a9de266ab1da8a78bc0de0ddce37361e6a2ba75a,,,false,,,,,2.530000,,false,false,
attempt-00246-retain-kg,correct_profile_memory_rejected,true,2e296df7c7c2d298b46498b780a8951ec5910d41,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00247-conv-channel64,checker_complete_profile_rejected,true,1c56101c500688edcb853799adfcde7052b1c1ea,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00248-conv-time128,mechanical_profile_rejected,true,1681cb254128d7c80df2bb849eace2ee115a4205,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00249-conv-time32,mechanical_profile_rejected,true,8169ab852401c4695df699d0400bc2492cd87685,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00250-conv-saved-derivative,correct_profile_rejected,true,25aa07cf9deda86438c3560eb0c7f9807f24eaf8,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00251-retain-preprocess,correct_profile_memory_rejected,true,1de87f0d5b332ab4cf9f69ab40cfa4f575efd4fa,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00252-retain-u-bf16,correct_profile_memory_rejected,true,fac19b6e0e1dea22f7441f765233a14d4c673bf6,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00253-bf16-norms-half-prefix,correct_profile_memory_rejected,true,c2fb6cb30c4c704c72c2a7e48a642e019dd0e3eb,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00254-conv-block1024,checker_complete_profile_rejected,true,5b3957318dde535f2585e16c42f473bc7a8336c8,b1796308c9984124672025a2a70ec9d3e466070a,,,false,,,,,,,false,false,
attempt-00255-swap-retained-p-for-prefix,accepted,true,d55821c23ae0265f9f511e484ef464264ac670db,c2fb6cb30c4c704c72c2a7e48a642e019dd0e3eb,,,false,,,,,2.356130,,false,false,
attempt-00256-bf16-forward-wy-products,accepted,true,7a3835d,d55821c23ae0265f9f511e484ef464264ac670db,,,false,,,,,2.757510,,false,false,
attempt-00257-output-owned-whole-chunk-vjp,correct_profile_rejected,true,7476a6e2c0727917537d42e2c39a9b3ee3beb2b4,7a3835d,,,false,,,,,,,false,false,
attempt-00258-output-tile-local-vjp,correct_profile_rejected,true,915c2e7090573be16b2d4a867fd8e7345fe8445d,8b0beb9,,,false,,,,,,,false,false,
attempt-00259-output-tile-vjp-block512,correct_profile_rejected,true,88c9fcd5d41483bfe92c9e8fa6eaedb667ebce5e,915c2e7,,,false,,,,,,,false,false,
attempt-00260-register-accum-local-vjp,correct_profile_rejected,true,79e6955bb7ea196e55ee406256283d397b5c74ea,915c2e7,,,false,,,,,,,false,false,
attempt-00261-single-panel-local-vjp,correct_profile_rejected,true,8006b57d363f12e5dca456dec61b768a02bb0864,79e6955,,,false,,,,,,,false,false,
attempt-00262-direct-retained-at-publication,correct_profile_rejected,true,ab4fe7a4b40ce5c6f38f6953ec9ec064c2cdc497,7a3835d,,,false,,,,,,,false,false,
attempt-00263-cache-target-vjp-factors,resource_rejected,true,8bb67197280f30961c872f9ea5c407fc264efc29,79e6955,,,false,,,,,,,false,false,
attempt-00264-double-pair-build-solve,correct_profile_rejected,true,62ceefde3ee3864f654057cd4603940d964092cf,7a3835d,,,false,,,,,,,false,false,
attempt-00265-direct-publication-register-vjp,level2_absolute_rejected,true,e770da1fe0ba5bffae0d3cd24cd65e90fbe9c444,ab4fe7a,,,false,,,,,3.992646,,false,false,
attempt-00266-bf16-uw-direct-publication,accepted,true,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,ab4fe7a,,,false,,,,,5.316045,,false,false,
attempt-00267-fuse-full-qgkg-rebuild,correct_profile_rejected,true,d6b0dae97a34fbc86294324e422b39f2b2a028d7,7a3835d,,,false,,,,,,,false,false,
attempt-00268-bf16-uw-register-vjp,level2_absolute_rejected,true,6c8d3962fee953c5e25d13dca73f12df0b22574a,7a07e5a,,,false,,,,,5.452683,,false,false,
attempt-00270-bf16-uw-fused-qgkg,level2_absolute_rejected,true,43772e096a3db5a325ee4d5e392a5dc5d3491cb6,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,3.757261,,false,false,
attempt-00271-forward-cuda-graph,level2_absolute_rejected,true,9360c568575b71e0fe8b2df706e327a42f64856c,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,,,false,false,
attempt-00272-reverse-group-cuda-graph,level2_rejected,true,70784ba483f9dd129b20724e30176c089016c6de,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,,,false,false,
attempt-00273-stacked-cuda-graphs,profile_rejected,true,e6b5b6b787d43815c90bff2aca422cc205abb92d,9360c568575b71e0fe8b2df706e327a42f64856c,,,false,,,,,,,false,false,
attempt-00274-stacked-cuda-graphs-qgkg,level2_rejected,true,8ca0f692444f3bc71ae2b0b0505a5d81feda2090,9360c568575b71e0fe8b2df706e327a42f64856c,,,false,,,,,,,false,false,
attempt-00275-hot-key-cuda-graphs,level2_rejected,true,fa4fff83c02844f4e181624d90da435362a50e3c,9360c568575b71e0fe8b2df706e327a42f64856c,,,false,,,,,,,false,false,
attempt-00276-stacked-hot-cuda-graphs,level2_rejected,true,8d0c5784d0c58691ad67164ee7c89bde54534c1b,9360c568575b71e0fe8b2df706e327a42f64856c,,,false,,,,,,,false,false,
attempt-00277-fused-preprocess-build,profile_rejected,true,b56cfc6ad66bda699a14d48f00dabafbe7c16718,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,,,false,false,
attempt-00278-cuda-graph-key-diagnostic,diagnostic,true,cd187908ac8603c1b859afdb06b829098481d869,fa4fff83c02844f4e181624d90da435362a50e3c,,,false,,,,,,,false,false,
attempt-00279-interleave-groupu-pack,level2_absolute_rejected,true,b8794fc55319569f6d080da7ff9dc6f03b21349d,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,,,false,false,
attempt-00280-early-restored-k-publication,profile_retained_for_stack,true,49ec9bf9c168c45d04c18d8fb9e5fa7860488a6c,7a07e5a36d6ff1dc9e7c60a84b7d6a94f385633e,,,false,,,,,,,false,false,
attempt-00282-restored-k-interleaved-stack,level2_absolute_rejected,true,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,49ec9bf9c168c45d04c18d8fb9e5fa7860488a6c,,,false,,,,,,,false,false,
attempt-00283-stacked-fused-preprocess-build,level2_rejected,true,0d35237f0c95452e30233401b40be37350127833,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00284-retained-z-for-q,profile_rejected,true,77cf88fdb0e9c0b2310a920f29054fc4288d5e4a,49ec9bf9c168c45d04c18d8fb9e5fa7860488a6c,,,false,,,,,,,false,false,
attempt-00285-bf16-group-u-rebuild,level2_rejected,true,9447cd8d84c7f2189205d1e8d4e07e1e2d4ec09a,881d3ed8e373dc58858ff88af777131a095fbad2,,,false,,,,,,,false,false,
attempt-00286-interleave-finalize-parameters,profile_rejected,true,72e148b7caa51753c08445bec20a284f9dee0add,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00287-cluster-complete-colored,resource_rejected,true,2487e6fd8163a12c1ea65fee5af440bdc1d2f0c4,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00288-forward-zero-fill-producers,level2_rejected,true,bbdac9efa47a21cc1e440e74631ce625f00d98af,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00289-backward-zero-fill-producers,level2_rejected,true,6cf94927d804a4256085e8e15b0a41e9562a9900,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00290-reverse-group-typed-arena,level2_rejected,true,fce5268596fa2895db163265ab250c2309817e58,e29cea6b1b4eb100fab594303d534b734a33de8f,,,false,,,,,,,false,false,
attempt-00291-hoist-reverse-scratch,level2_rejected,true,d9300f99847912340c38740eb489687108336585,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00292-host-wrapper-o3,level2_rejected,true,e01ba384d96c130e045c57f4db5a4bace01c6b9d,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00293-cluster-launch-bounds,resource_rejected,true,27ff253d8f1e4ee6ee729917dd13321cf113ce2d,2487e6fd8163a12c1ea65fee5af440bdc1d2f0c4,,,false,,,,,,,false,false,
attempt-00294-one-warp-forward-state,profile_rejected,true,3f0c08e4bb9bdb417644c7d8d20c9877923ec1ac,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00295-cluster-forward-state,invalid_runtime_rejected,true,4427700ae9cb57dab31a7d7bdca0d36c31322e0b,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00296-drop-retained-q,level2_rejected_memory_pareto,true,79bc7f4c475ecd3102a874082a164bb89f9ffd41,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00297-cache-build-left-panels,profile_rejected,true,8f9780d3534bf058489c212f83eaf32d77fd9295,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00298-four-row-preprocess,profile_rejected,true,1593ca54e9ee9a4be2d377709b43ad858fdcd803,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00299-shared-exp-ratio-preprocess,invalid_correctness,true,96df1f46fc8a7c7c30a395e1310ed8c9ad2a00e9,1593ca54e9ee9a4be2d377709b43ad858fdcd803,,,false,,,,,,,false,false,
attempt-00300-multiplicative-exp-preprocess,profile_rejected,true,84f277ba139171866ada6662f0e3723818c1b34f,1593ca54e9ee9a4be2d377709b43ad858fdcd803,,,false,,,,,,,false,false,
attempt-00301-eight-row-preprocess,level2_rejected,true,17474989831a1a40b986e8816bc03a5fdc53d01e,1593ca54e9ee9a4be2d377709b43ad858fdcd803,,,false,,,,,,,false,false,
attempt-00302-decomposed-exact-preprocess,profile_rejected,true,6f8bc5769c8f60e8e470a66e57795d39e1b3f8be,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00303-pipelined-unit-lower-solve,profile_rejected,true,84a3e4fe7bb7b96924eccc676f35c2ca9ff9071d,17474989831a1a40b986e8816bc03a5fdc53d01e,,,false,,,,,,,false,false,
attempt-00304-conv-forward-3d-grid,profile_retained_for_stack,true,b3cf27507ac036352f25fa5e54e1164241c15a0a,bec98a9c2f0a1ac3102b2b0adc94f5418c5639cb,,,false,,,,,,,false,false,
attempt-00305-build-block128,profile_rejected,true,861f49c88f83b98530e123fc26890915d6eae97f,17474989831a1a40b986e8816bc03a5fdc53d01e,,,false,,,,,,,false,false,
attempt-00306-conv-forward-time4,profile_retained_for_stack,true,6a67021fa57c0160926dfc81882edf555aa49c09,b3cf27507ac036352f25fa5e54e1164241c15a0a,,,false,,,,,,,false,false,
attempt-00307-conv-forward-time8,profile_rejected,true,980e1df523da9e3fcb21cd394c3a44fc369ce79b,6a67021fa57c0160926dfc81882edf555aa49c09,,,false,,,,,,,false,false,
attempt-00308-preprocess-conv-stack,level2_rejected,true,f9e5b503291ef606163939dc9a80d66a5a69b2f5,17474989831a1a40b986e8816bc03a5fdc53d01e,,,false,,,,43145,,,false,false,
attempt-00309-split-forward-output-values,profile_rejected,true,caea7dfc16e70fed70c548dcccae31fe68e2ee50,17474989831a1a40b986e8816bc03a5fdc53d01e,,,false,,,,,,,false,false,
attempt-00310-warp-group-dd,profile_retained_for_stack,true,22236c6955b180195de8875a90a9cf8beb003d99,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00311-warp-finalize-norm,profile_retained_for_stack,true,7ba8d610abb135378087829c1bcb141b08c7c588,22236c6955b180195de8875a90a9cf8beb003d99,,,true,,,,,,,false,false,
attempt-00312-sixteen-row-preprocess,profile_rejected,true,b091545529d5a4cf427b2d8c0366ad45a77a297f,17474989831a1a40b986e8816bc03a5fdc53d01e,,,false,,,,,,,false,false,
attempt-00313-parallel-pair-build,profile_rejected,true,f0dd0859be85351c265eeb11da29906f78097d0c,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00314-parallel-preprocess-publication,profile_rejected,true,919d807354415d87d4310524a8bc20fe2d59fc95,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00315-skip-guaranteed-underflow-exp,profile_rejected,true,fba9cc4723970a43fe46b1463901582fa57759da,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00316-skip-ftz-exp,profile_rejected,true,f903bcc614b2f9e0f50317dcc6d2b97085171f53,fba9cc4723970a43fe46b1463901582fa57759da,,,false,,,,,,,false,false,
attempt-00317-branchless-sigmoid,profile_rejected,true,071684ab53d472aa5830d478eac535c57bffea5d,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,true,,,,,,,false,false,
attempt-00318-compact-decay-recurrence,profile_rejected,true,eacf4da553d4bd8e818a487de9d9dfbd3557f5f6,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00319-bf16-forward-normalized,correctness_rejected,true,b5cbca573df7ad566309930095dd5977139137f9,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,true,,,,,,,false,false,
attempt-00320-bf16-forward-qbar,profile_correctness_rejected,true,9bb67b9bcfc719e7779b74bc7f6a8c2254cadfbb,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00321-fp16-forward-qbar,level2_rejected,true,fbc781f0fe62c0a775e3981a812035a1203cce60,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00322-fp16-forward-normalized,level2_rejected,true,d34467c0190bc8facb77119be767bb04d11ed117,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,false,,,,,,,false,false,
attempt-00323-fused-shared-preprocess-build,profile_rejected,true,9997821ebb685e10feb69ac4e4a53dabdaeec181,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,true,,,,,,,false,false,
attempt-00324-implicit-m-solve-diagnostic,forward_diagnostic_profile_rejected,true,d582905eac2e44431571d8d2caaadca905c2e436,f9e5b503291ef606163939dc9a80d66a5a69b2f5,,,true,,,,,,,false,false,
attempt-00325-fused-best-stack,fixed_target_rejected_current_fla_parity,true,ee35928b61578dc383dad012628df40ee5db743d,9997821ebb685e10feb69ac4e4a53dabdaeec181,,,true,,,,43572,,,false,false,
attempt-00326-conv-dweight-fourlane,profile_rejected,true,9e7908123469fd7260629f844e192844387991f8,ee35928b61578dc383dad012628df40ee5db743d,,,true,,,,,,,false,false,
attempt-00327-conv-dweight-pair,profile_rejected,true,e48247ba4ad0c0aa4a3bde64ca5a307858e783cb,ee35928b61578dc383dad012628df40ee5db743d,,,true,,,,,,,false,false,
attempt-00328-full-trainer-launch-attribution,profile_diagnostic_excess_project_launch_count,true,,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00328-full-trainer-attribution,false,,,,,,,false,false,
attempt-00329-two-group-post-boundary-tail,bitwise_correct_profile_rejected,true,c929f3173a4b9d8dd85f7d73a62d4ce22f609672,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00329-raw-evidence,true,,,,,,false,false,false,Retain attempt325. Adjacent-group batching removes 40 launches but widened tensor-core grids and deferred cache locality regress complete/colored work; do not extend full tail batching.
attempt-00330-two-boundary-minimal-tail,bitwise_correct_profile_rejected,true,cfaafc8b1ab580e6a29b4d290edb8cb74ba97e70,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00330-raw-evidence,true,,,,,,false,false,false,Retain attempt325. Even minimal two-boundary deferral loses complete-kernel cache locality and regresses despite eight fewer launches; close adjacent-boundary deferral.
attempt-00331-colored-target-factor-cache,exact_profile_rejected_with_invalid_approximate_variants,true,a8c9eef3a68c4f6b2bf4333ab57d9f9e7c846c1d,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00331-raw-evidence,true,,,,,,false,false,false,"Retain attempt325. FP16 factors overflow, BF16 factors violate gradient precision, and the exact FP32 target-only cache is neutral/regressive; do not cache colored decay factors."
attempt-00332-convolution-shared-input-halo,bitwise_correct_micro_improvement_trainer_rejected,true,23d23389772eded0f37d2d79f7c6005059d710fa,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00332-raw-evidence,true,,,,,,,false,false,"Retain attempt325. Shared input halo is exact and improves isolated convolution backward, but full trainer is neutral/regressive and remains 258 tok/s below target."
attempt-00333-complete-reuse-exp-g,bitwise_exact_profile_rejected,true,b340cd46b99e34baf9e4794ab246228c3de47050,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00333-raw-evidence,true,,,,,,false,false,false,Retain attempt325. Reusing the dead dR shared plane for exp(g) is exact but adds a shared RAW path and consistently regresses complete; recomputation is cheaper.
attempt-00334-complete-prefer-l1-carveout,bitwise_exact_profile_rejected,true,846f7f8,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00334-raw-evidence,true,,,,,,false,false,false,Retain attempt325. Max-L1 carveout gives only a tiny complete-local movement while whole operator regresses; no trainer.
attempt-00335-compact-retain-qkp,correct_profile_gain_trainer_below_fixed_target_not_accepted,true,d8f0a7456015ce3fb33610f71993d1e0adcf916c,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00335-raw-evidence,true,,,,43572,0.560800,,false,false,"Useful exact low-memory scaffold with a matched trainer gain, but not accepted because its median remains 108 tok/s below the fixed target."
attempt-00336-boundary-consumer-factor-elision,bitwise_exact_resource_profile_rejected,true,9196c4dff608bdfa9961e1f98d2339376e2b506d,ee35928b61578dc383dad012628df40ee5db743d,,runs/kda-cuda-development/attempt-00336-raw-evidence,true,,,,,,false,false,false,Reject consumer recomputation: doubled kg exponent work and serialized U production outweigh eight removed launches and global factor surfaces.
